CGI,Ave CO46 week 0,Ave CO46 week 1,Ave CO46 week 2,Ave CO46 week 4,Ave CO46 week 6,Ave CO46 week 8,Ave Joelle week 0,Ave Joelle week 1,Ave Joelle week 2,Ave Joelle week 4,Ave Joelle week 6,Ave Joelle week 8
Csa01g038370,491.1652625,396.5229209,539.7536648,697.2802993,583.4732408,477.3146168,723.9391876,427.360404,476.8426862,588.9762395,595.7301991,473.5938823
Csa08g018190,16.07180143,20.69490922,18.55681521,19.84079438,21.21836381,15.22575457,22.95228563,16.19047359,14.40407193,16.24990187,17.14062486,20.46924021
Csa01g034540,12.24406053,15.35568703,22.76370742,18.68002243,24.42580315,20.44853512,17.71887304,21.94124428,28.59384283,24.75987132,26.29621754,24.7391101
Csa04g041700,122.9014397,143.2760215,102.2339089,121.4700802,124.8290773,122.4002518,174.910266,166.5364846,152.3035217,132.2995946,140.5466214,141.7746331
Csa13g041890,2.074679854,2.055357704,1.911634643,2.035684309,1.903926107,2.367634524,3.146304729,2.228582328,1.917915447,2.026085411,2.034566657,2.083482694
Csa06g049280,63.59393172,67.47526176,55.99579915,61.3719373,52.12709135,45.68898278,88.68082821,72.73205978,78.40016949,65.78522379,62.89527686,56.12591128
Csa04g039480,70.13968438,84.15394776,51.04895272,40.98788965,39.47159875,55.62662349,104.7526694,99.54815615,76.71721884,59.69497892,54.92098939,51.93938566
Csa08g002870,5.16673754,8.979015757,9.334574339,8.209223166,8.061561404,9.245125144,7.49263663,8.860884616,10.54445934,8.313328217,8.737430158,7.991492222
Csa07g007520,79.32683042,117.6594935,121.8371433,99.9971385,91.03966771,82.96701725,111.8195582,92.54570675,121.2496669,88.59810613,81.9083476,82.77178805
Csa02g001700,6.312706399,6.846130991,5.087506795,5.17218669,4.646357252,4.783974639,9.116458136,7.346850648,6.760733302,5.624332657,5.191766338,4.667424201
Csa02g055630,3.006582195,2.62074349,2.273505178,2.960410986,2.862500611,3.795927615,4.275026425,3.086630519,3.268497628,3.531493044,3.581629937,3.718137289
Csa05g081850,206.6509136,303.7219879,324.4875508,546.0944317,429.114908,407.2549971,307.2680176,303.1548483,411.684771,420.6651269,454.5811369,367.2720461
Csa11g030060,2.704638047,3.596042733,3.203942017,4.970152968,3.772595434,5.198316727,4.198919558,4.96882591,5.05925066,6.587717015,5.945308525,6.276657944
Csa15g015450,256.5958623,240.1954039,237.9492776,283.0950365,241.1497025,202.7841024,364.1940388,217.7202806,291.1115611,244.9461537,234.5420704,217.9922558
Csa09g093870,9.788815025,15.32209458,13.33609604,14.96184561,16.31382578,12.27664112,14.19065568,14.03042786,17.35499791,17.71589043,16.19295579,16.04530423
Csa10g001790,18.46494586,27.02138804,20.29798555,12.68808854,13.00400682,13.08845535,26.40422293,26.50875079,20.78119719,14.79078371,15.28799773,15.44008921
Csa20g023410,2.418714523,1.599188887,1.098712267,1.170223018,1.496542462,1.64723744,3.695485405,1.688872424,1.494442313,0.974975109,1.001652238,0.797844949
Csa19g006710,26.92217484,72.39391657,56.11947985,52.89603732,40.26418782,38.85724275,39.16119395,79.8143795,72.70886361,61.4323073,54.7369718,52.78583147
Csa12g049530,6.918340139,3.949087905,4.112012032,4.790228443,4.602318087,5.803875573,10.91987446,3.94742495,4.366472205,5.780173037,5.085256962,6.325818151
Csa02g071560,10.52014964,15.12089868,16.85260826,8.491364012,8.90849987,9.293578645,16.63676061,21.75093169,14.47683279,12.39283306,11.07961062,13.1788165
Csa04597s010,10.80644156,19.19821645,18.73548823,15.69791311,20.06380092,13.39574728,16.08290196,22.36570455,17.67913666,25.34878079,19.71784735,19.42551322
Csa06g027930,267.2123283,402.5427157,263.1289826,231.4728675,198.9411848,208.2778079,384.8568142,478.3234903,361.5917467,311.9138417,303.3201872,292.9335052
Csa20g018890,89.40852991,134.6676737,117.8665714,116.0996352,97.63622705,77.81299305,126.6024488,116.8242719,137.3526768,106.7734813,101.6814828,89.97005706
Csa05g001700,37.81065823,46.71610685,47.34628591,55.44192394,46.80312065,43.06775933,56.7169811,43.69566366,47.90194899,44.9789195,60.58843118,37.53314549
Csa04g050790,330.0386364,377.8952035,341.5701582,288.4721621,270.646374,258.407684,466.6159087,347.833617,300.0931742,270.070257,256.0445708,282.1063568
Csa19g024180,3.799510561,2.780476084,4.267662257,4.009458528,3.975493286,4.358607805,6.086331592,4.21050319,4.744577568,5.50744402,4.792316258,5.773443599
Csa14g014870,14.36371507,17.44149162,10.64955849,11.95493572,11.16925912,14.05675002,21.84133111,14.90466478,14.6510491,10.29289241,10.89506952,10.86893159
Csa04g061870,6.003913696,8.194602359,5.866927279,4.623100917,4.240089488,3.843440519,9.307861713,9.175809395,7.997161309,6.814381711,4.796341595,5.445066177
Csa20g029030,15.85387785,13.91517058,12.56273313,14.25857036,14.07152522,13.16439994,22.06372636,13.84392591,17.47147478,15.88925164,16.21233359,14.20829432
Csa08g057440,51.78795787,49.36437913,47.0659176,50.10667803,43.30616465,30.38194876,73.57252208,50.54084318,51.79901007,50.04668943,51.06374829,41.41886402
Csa06g048070,7.827465101,4.97184178,4.652079242,3.893231045,5.118424728,5.114552835,11.81718064,4.050189311,3.492343743,3.748909921,4.552691036,5.407848501
Csa14g032620,3.750732669,5.547010917,6.999324943,5.328651214,6.057461764,5.738392376,5.695362178,5.466138191,5.918288435,5.680055635,5.336265231,4.492859721
Csa14g047030,64.28751855,84.19979245,82.3393402,73.49692074,64.10686161,60.31115101,90.58712588,81.53725098,94.38959368,77.12777818,68.02109301,64.97053586
Csa13g018780,209.8026005,1384.595284,1481.432011,1167.588752,1260.22518,1124.400345,349.0717672,2113.838104,1655.056324,1556.900056,1387.336618,1751.983287
Csa11g093780,65.08276122,67.95583969,44.40136751,32.81094399,28.59477537,37.21907373,94.99058189,51.75361824,34.11692641,27.52533819,24.64779779,35.18613497
Csa04g047720,21.22773785,30.25182864,27.64948319,23.06616207,20.5837856,20.15788391,31.06467813,32.81274285,32.73230868,25.97509567,24.3921651,23.02699237
Csa17g080430,38.43784068,82.62681582,81.42507326,77.83822819,70.62295249,62.28521034,56.42066127,106.0296172,118.163515,104.72808,80.45339139,74.84271689
Csa16g026850,3941.972572,4899.114006,6175.19863,6992.109173,5939.254261,5028.961505,5652.578845,5385.050644,6571.358713,5825.62402,6371.931043,5954.814514
Csa11g102690,82.30805177,81.93342585,44.34638044,34.07625213,31.238906,43.90861891,124.6798634,60.54867405,48.90409977,34.76366962,33.4752349,40.65064548
Csa10g001480,122.5578797,114.7592672,102.1661127,142.4023786,101.3264082,109.3201103,179.2340066,105.4486032,107.3859813,114.5810957,113.0690272,105.557692
Csa06g053760,9.699592467,7.13949801,5.254201433,6.018498711,6.022320891,6.11344113,13.52376659,8.181897411,7.940524066,5.913208263,7.287869361,5.783135677
Csa09g092470,24.68274126,30.08741415,39.6778644,31.09061034,32.8648493,23.41924781,34.71867902,30.17187833,34.76836114,31.85365751,28.10234426,24.96255819
Csa12g013820,1.445849397,24.74847657,23.1732734,28.82430035,33.22558051,22.20499928,0.609601497,39.97694504,34.47633317,47.5603749,39.40321947,31.85683198
Csa12g008950,277.7925663,319.1583441,473.3615253,258.3379134,228.4654454,219.9552473,393.6317929,330.0554188,336.1108302,264.1537939,239.7230029,264.2803275
Csa09g095160,111.248355,154.1589542,152.4545457,136.2490919,106.6704537,109.9640211,156.8530302,146.6080354,168.234173,121.8177658,117.6147268,94.08465463
Csa04g047820,9.105157566,11.45201352,11.38124034,10.65149997,9.844770063,9.890364766,12.91563682,9.804450866,13.51064393,11.02708352,10.1970151,9.804223821
Csa04g068160,29.74642368,55.0134488,37.67154455,38.09324043,29.13165359,29.12847999,42.94387474,50.20238039,49.45117884,36.55037986,35.28248049,31.70529904
Csa06g018530,62.67203325,72.09496762,98.46785151,82.07400058,63.83879729,57.41153202,87.10122372,75.63531453,101.7717107,83.19445093,77.08995131,66.73074098
Csa18g022610,4.391617609,6.368840254,3.59664313,4.425837967,4.10917485,4.450426323,6.153202843,6.488687781,5.957735022,4.548965973,4.196036796,3.632553485
Csa15g010220,887.6501823,573.7573244,568.1259893,1048.520451,979.5102467,824.0710354,1279.849733,653.0743973,844.306809,894.4210491,1013.502645,927.4591705
Csa06g011390,1.292441349,1.147907748,1.902835371,5.617179447,2.912234159,4.723367639,0.409997795,0.81788859,1.559293325,4.302168678,1.911752885,3.019123343
Csa14g061840,0.210125316,0.503796904,1.108265699,1.574671586,1.380345758,1.792424244,0.613358553,0.658875161,1.161720883,2.258833045,2.274688849,2.347996046
Csa17g042860,1875.786254,5827.133063,7530.434943,10045.60403,8874.91146,7749.232564,2676.487977,6230.892164,8831.224454,8969.705918,9275.195792,7810.245652
Csa17g090680,7.677920852,9.002292769,11.05521607,8.524727657,7.759612542,8.729184533,11.391041,12.38888402,12.5548311,12.95577196,12.77520675,12.42285744
Csa06g054180,6.006553306,8.879341804,8.831300074,13.804877,8.906741023,11.60409871,8.912501732,12.03776636,10.73715889,13.50859417,11.5832555,9.579673872
Csa20g008640,8.411205977,5.948881047,4.824491184,4.190400035,3.959940848,4.492553973,12.50126372,8.001367622,6.240590884,4.742138446,4.095232899,4.980853765
Csa02g004990,1.766891934,2.64032736,3.312881482,4.162266935,3.689686653,4.113312973,2.951207712,2.956479642,2.816568925,3.144301521,2.775307295,3.114540963
Csa10g014460,10.13909239,7.476965777,5.385489559,5.431764153,4.605699764,4.791604243,14.31050358,7.354757186,7.470394352,6.207652546,5.204245397,5.59795885
Csa10g002900,17.02709263,10.47954188,5.225646566,6.327414249,7.442664329,7.120026121,24.42638252,6.634392638,4.505941309,9.464398656,6.467244129,9.635286801
Csa06g020210,29.26212106,45.36843018,40.01705916,24.66130733,25.74527671,26.99760993,41.1437939,45.82176942,36.80325566,30.90824465,32.57461426,29.73826036
Csa17g037690,34.38265673,57.06453565,44.30618894,36.22278271,37.08871613,39.99726117,48.38520998,49.52339833,47.53391374,27.6274317,35.04775282,34.11250531
Csa00633s030,12.00113907,11.43801551,14.02337373,9.648562975,10.74196465,11.59896846,19.62165002,10.55881236,10.32870337,10.19850154,10.01972242,11.46538436
Csa05g087680,2.571210544,5.89286847,6.280008769,6.041744951,6.457848937,5.509712318,4.146486276,6.54527847,6.585736246,8.01891786,6.746075654,8.052804878
Csa11g019470,17.58968642,12.30067552,13.69311725,10.61616514,9.119592468,9.260995828,24.56173121,13.1555375,14.13024491,13.90039771,11.5299659,14.076343
Csa07g063100,77.68056377,29.47218642,22.09603832,22.89050271,21.39066726,26.82773731,108.7333685,24.37722272,21.59766793,22.09457355,20.65175407,20.82900004
Csa14g031110,109.8238619,84.60531023,66.89707882,67.52430201,54.39759565,60.09593133,170.904015,130.6025193,86.07678879,60.96284557,53.09799684,55.79184173
Csa11g029740,2.215959668,2.457207229,1.758656169,2.462161841,1.88577716,2.155912089,3.332743552,2.483091618,1.939762806,1.751851298,2.035748797,1.652795509
Csa16g056640,30.69803241,55.5589016,52.28645664,47.81563744,48.38822891,41.58443542,42.9699623,76.49563758,76.49217113,57.75816335,53.17132465,48.39432908
Csa16g008140,18.38172596,20.78514582,38.75818287,23.27205795,19.03936873,19.15021283,26.20792024,24.48903483,30.75416618,28.94074074,25.55108053,23.79108203
Csa13g017570,50.30707114,84.04349067,117.5906145,152.7433864,164.2364449,124.0862595,77.10762356,77.04732601,129.1948678,112.6299164,115.7681737,127.6502174
Csa07g001480,125.5299565,123.6622015,111.8090135,152.5983933,133.7596167,98.55181507,176.0197788,135.8926381,151.255444,137.0153178,139.9159142,129.9568542
Csa05g017510,91.97199216,156.9401365,104.3375128,82.35331952,84.60991986,87.00109401,130.9429154,167.6817987,126.0867936,92.3000769,102.0441044,92.30082581
Csa11g014960,40.84348756,44.73878054,40.77716827,43.39510657,37.37459745,29.00035744,57.04252401,44.35640861,40.49881479,36.54098991,31.97990865,30.68466011
Csa09g090270,23.18570454,68.5668237,69.46459084,75.86520968,83.59636369,54.15009308,33.8362518,75.77605166,95.14342029,92.04362472,76.17683269,74.61580416
Csa07g023620,0.46171184,1.450238977,2.456535448,3.560107935,3.346070924,2.64308028,1.183325537,2.445482303,3.947264777,4.461393035,4.096428815,3.069140986
Csa03g010130,50.81977426,55.6882046,43.66851587,39.21857855,29.00040333,40.39185177,74.63375772,54.52158002,37.94237211,32.62632051,28.61172647,33.8802484
Csa06g054120,48.98498524,55.22166881,47.64838601,45.67930865,41.7476983,36.50410275,68.62241796,51.08284064,57.36916029,56.15535538,50.16091347,49.26961449
Csa15g024990,13.94058999,18.8721465,9.205471569,7.445365754,7.320670549,7.081649054,19.90459343,18.24177407,15.228098,9.368408372,9.16063291,8.949024174
Csa07g001780,8.910514307,14.62103108,10.56065671,14.16779479,10.9956549,13.97477112,13.26095556,16.56690496,14.56995444,19.33880697,16.9227369,15.90021227
Csa08g052130,9.578924709,9.138322382,13.87546582,11.8077617,10.46016857,11.08352979,13.37299303,9.76027002,13.59605543,16.38488256,15.46794208,13.63203893
Csa05g018770,19.54495436,28.41619403,23.85474069,20.77444039,19.65957001,17.33211528,27.12306612,28.95788061,29.23397216,25.26681097,24.8094169,20.87381317
Csa08g062490,71.62589917,52.68336085,81.84802444,83.41095683,81.47845116,49.48970359,99.94795978,61.45875414,96.98465439,70.99064699,86.52194232,72.56523355
Csa05g040990,4.564506887,8.74286195,5.914955499,5.842059778,6.699493036,4.880219387,6.813846695,5.877348888,6.035289816,4.684684327,4.424018379,3.834104778
Csa10g009380,15.96026786,17.94931771,11.66066897,9.798689141,9.169272676,8.446481312,22.07956128,18.8121016,12.25031842,9.626434898,8.40036902,10.10193938
Csa01g005270,43.46650142,121.4689827,94.17844133,76.3887561,59.96711252,56.94648511,62.39535328,123.6064638,105.1576732,80.15697256,69.39479853,56.60261614
Csa08g038850,4.402545314,3.681779337,4.158580865,5.202835443,4.203751691,4.244027632,6.560232191,5.848466585,6.572663174,5.963461082,5.290455781,5.147522977
Csa06g026300,14.63879664,33.81261874,43.09929161,33.07573778,25.49109936,29.91382449,20.6291578,39.13463118,52.89004172,44.92677476,40.2394844,33.50931865
Csa11g016060,0.780388985,3.376644051,5.418185767,5.784270559,8.92221311,4.75522596,0.12962792,4.777797073,8.190074679,6.242081181,8.484660774,5.950779792
Csa16g045690,72.20307304,122.7602537,123.8434815,112.143229,106.7575045,91.57572849,99.75634443,130.0527576,156.3143056,135.5093396,126.0347512,126.3695081
Csa14g005660,11.67513664,18.55206505,14.64897851,10.65153741,8.688018729,9.52168915,18.2273231,14.57695005,16.41332774,10.9926451,8.824453943,8.469115539
Csa07g011470,11.33939295,20.92363208,17.330023,22.23559402,20.64585877,29.49322567,16.42555598,24.50518621,19.88456897,23.58633389,23.65812714,24.75966739
Csa11g028460,4.317491416,2.283629596,1.733606109,1.588368968,1.616332872,2.150194633,6.538779253,2.157387148,2.566259065,1.383574204,1.650311969,1.970498273
Csa14g036630,129.2121175,141.0164813,145.3164121,128.3319561,119.4740742,106.6660691,176.423248,131.0565988,144.5033314,107.6397521,117.843756,103.4498497
Csa01g003010,2.462256157,3.039442181,4.959015297,4.278617727,4.330257017,4.544042322,3.621690806,4.502889353,4.257822533,5.465860433,4.720181932,4.403334652
Csa03g037280,78.9791403,82.94171941,88.01762604,78.74727233,64.02436832,62.48899823,109.7271656,71.89464744,99.04007015,74.39834376,66.70168271,60.49567852
Csa08g007920,43.00574607,56.92331452,44.36530174,81.95114307,71.03214599,88.19814408,62.93259045,54.21174997,68.98687504,103.2408226,100.8116621,119.8812963
Csa04g040270,70.50877284,62.06794385,40.34024715,56.08050227,42.64505903,45.40733669,97.36557929,48.19586581,60.1532694,41.7020141,45.65208813,39.03263223
Csa08g005740,19.81569998,19.32930699,15.67162082,15.13528251,11.3717397,14.28366255,28.10050984,25.54842332,22.22529759,18.14448941,18.96375319,16.05213473
Csa19g023130,24.93379663,13.84882775,19.15888884,22.30963248,22.36498388,17.65636862,34.12625919,16.35000189,18.29538651,21.90283272,22.78824836,23.58961314
Csa09g067430,140.5513157,183.8166605,141.8739425,146.9245125,140.5019051,146.0182192,193.4929808,199.8347419,187.9470045,154.7472821,163.7522859,160.3280375
Csa06g020130,38.05172195,30.44671553,21.87447972,16.4819957,13.38810734,19.00728495,53.52209077,29.88431233,23.30847376,17.98269176,18.17078096,18.54437602
Csa04g059430,43.76923235,46.52183071,22.73417144,27.60099058,23.94778168,30.28240894,64.51883368,34.3309783,31.3304749,29.4295469,26.81096098,24.39033708
Csa13g053020,3.491341155,2.754728793,2.429825787,2.258363527,2.29228544,2.368092093,5.23512786,3.499799824,3.763389337,3.288948369,3.427236659,3.015459845
Csa06g020320,5.139682169,5.502911075,4.443885702,4.88989129,4.350658329,4.753231235,7.274131986,4.259357038,3.413041867,3.36580115,3.917158304,3.291128832
Csa08g052140,4.602743036,4.068036912,3.494950934,3.790781145,3.792466048,6.003238568,7.407054489,2.953704359,3.974850855,4.610103272,4.854125359,5.061841259
Csa14g021540,12.16850513,29.69582329,22.02547409,22.13002755,21.15425738,18.67654204,17.24725513,40.50115949,33.48189611,30.69520396,28.63010517,25.28675987
Csa15g059750,568.4910267,413.4132274,601.6217978,803.4734885,668.9882226,566.214413,819.8094185,503.5435236,883.6046027,779.3715565,797.910847,628.2369153
Csa11g100890,5.451675234,6.183862003,5.010161718,4.772314124,4.251777873,4.29046553,7.864835433,7.054536728,6.115618522,5.744589933,4.982180224,5.479591167
Csa19g021880,104.6423166,132.4316334,152.4379536,99.30950248,98.3500109,87.32606544,147.397443,143.2772355,148.1753876,115.043393,104.0711046,93.76609093
Csa03g004710,61.09554415,47.89666185,70.55959607,57.66462361,56.55448326,47.36419687,86.12964105,47.45963504,49.88698469,46.85416721,54.43559544,55.56336716
Csa20g038040,70.84428581,102.0428266,106.0079077,128.2298812,125.6078394,87.08587608,97.50437037,127.4910709,136.0534449,131.7075077,130.1232768,108.1273609
Csa07g061280,6.686794534,12.74911056,10.85350873,13.41645286,11.75644816,9.472465777,9.487740136,10.32303715,10.49165787,11.57752292,9.721098872,9.016620922
