Gene ID,LOG2Diff0,LOG2Diff1,LOG2Diff2,LOG2Diff4,LOG2Diff6,LOG2Diff8
Csa20g039030,-0.485663572,0.70890348,1.392448736,-1.092628642,0.442756884,-0.965816888
Csa20g039260,0.878671362,-0.044004637,-0.071422526,-1.32427827,1.355181286,-0.794147215
Csa20g039320,0.383092821,0.313528464,-1.227402937,-1.246629034,0.649181335,1.128229351
Csa20g039370,0.614836529,0.159948342,0.792503037,-1.116860047,0.919231899,-1.369659759
Csa20g039420,1.17198531,0.53080236,-1.619561536,0.094649004,-0.679251681,0.501376543
Csa20g040640,1.674261045,-0.220321135,-1.397720402,-0.22968834,0.338611149,-0.165142318
Csa20g040760,-0.069165852,0.531673314,-1.286761786,0.081353059,1.549205746,-0.80630448
Csa20g040790,1.689972406,-0.099775615,-0.156589012,-1.187313536,0.455417532,-0.701711775
Csa20g040830,0.110416818,0.503857182,-1.443931105,-0.862183523,0.358849351,1.332991277
Csa20g040870,-0.02946001,0.392383608,-0.084048154,-1.301252019,-0.633848692,1.656225268
Csa20g040930,-0.386240073,0.59642944,-1.414246511,0.755891323,1.178860199,-0.730694378
Csa20g040950,-0.186637075,-1.117053685,-0.981265562,-0.015855226,0.918719254,1.382092293
Csa20g041070,-0.532678811,0.214775967,1.699229075,-0.207990663,0.138289741,-1.311625309
Csa20g041120,0.502800405,0.660127288,-1.524446559,1.234210167,-0.232119531,-0.64057177
Csa20g041130,1.11522117,0.97449779,-1.639732282,-0.180637133,0.021865125,-0.29121467
Csa20g041140,-0.837066075,0.541316894,-1.441065661,0.047750093,0.34409445,1.344970299
Csa20g041150,1.659380425,-0.028829515,-0.903659056,-1.154113189,0.159807848,0.267413488
Csa20g041200,0.310571779,0.801592955,-1.958931053,0.625155732,0.17486667,0.046743917
Csa20g041250,-0.792372356,0.588630903,-1.632265577,0.29884249,0.981449072,0.555715468
Csa20g041260,-0.581849148,0.06906801,-1.552280742,0.093334484,0.602106035,1.369621362
Csa20g041280,0.522699259,0.37514563,-1.9969768,0.126284403,0.253002449,0.71984506
Csa20g041340,0.303617656,0.34692219,-0.712608768,-0.970201434,1.700527045,-0.668256689
Csa20g041350,0.383189297,1.256988008,-1.491624853,-0.882397406,0.354412098,0.379432856
Csa20g041360,-0.443256063,1.900791296,-0.534469798,-0.44643082,-0.782361328,0.305726712
Csa20g041410,-1.350673876,0.601114252,-0.740052872,-0.241657667,0.269977097,1.461293065
Csa20g041430,-0.724599587,1.59007489,-1.172029876,0.027441343,-0.376804755,0.655917984
Csa20g041610,-0.078939911,0.301683042,1.249267946,-1.558765533,0.717384749,-0.630630293
Csa20g045960,1.597656462,0.793380141,-0.976086167,-0.736786708,-0.124035472,-0.554128257
Csa20g046040,1.432525879,0.532868352,0.257462603,-1.076444024,0.052001973,-1.198414783
Csa20g046060,-0.795847698,-0.597169296,1.34863923,-1.065705685,1.023718725,0.086364724
Csa20g046110,-0.153953226,0.305104852,-1.925443815,0.880393177,0.472006238,0.421892775
Csa20g046260,-1.566529661,1.345274047,-0.452301818,0.192495105,-0.19471634,0.675778667
Csa20g048540,-0.118568539,1.311862693,-1.555923704,-0.609455129,0.49468352,0.477401159
Csa20g048700,-0.852656422,0.056350949,1.188954695,-1.431827288,0.884358427,0.154819639
Csa20g048880,-0.99908276,0.9491944,-1.112049584,1.277261838,-0.393936946,0.278613053
Csa20g048920,0.545090851,0.978620212,-1.765344417,-0.357443698,-0.10141339,0.700490442
Csa20g048950,1.559185354,0.292766239,-1.55809297,-0.167926906,-0.161572176,0.035640459
Csa20g049000,-1.011296881,1.861900168,0.055370598,-0.33331853,0.05460645,-0.627261805
Csa20g049010,1.156236428,0.011688115,-1.51340093,-0.321228114,-0.3902372,1.056941702
Csa20g049030,0.351891539,0.035201922,0.825614298,-0.430901351,0.969612801,-1.751419208
Csa20g049070,0.723744367,0.663805806,-1.7837266,-0.001550156,-0.423543224,0.821269807
Csa20g049120,-0.659526821,0.452924021,-0.45361367,1.321137791,0.716034749,-1.37695607
Csa20g049130,0.856935556,0.615403362,-1.56783816,-0.746076808,-0.08816577,0.929741819
Csa20g050350,1.692467616,-0.020163249,-0.800564794,-0.643161889,-0.84039549,0.611817807
Csa20g050360,-0.928730188,0.443533417,-0.596035896,-0.410360186,-0.327669795,1.819262648
Csa20g050460,0.234238237,-0.301596723,1.503082322,-1.388331448,0.553507483,-0.600899872
Csa20g051640,1.313665067,-0.483829362,0.405066312,-1.593607004,0.548267531,-0.189562543
Csa20g052670,0.441408549,0.605941203,-1.84080686,0.996999948,-0.233491038,0.029948198
Csa20g052720,-0.478893632,0.674420713,-1.041274164,1.611057489,0.031596815,-0.79690722
Csa20g052730,-1.552164162,0.215720223,0.028297691,-0.158812768,-0.115709684,1.5826687
Csa20g052760,0.859631451,1.263706094,-0.927107552,-1.329773124,-0.050144681,0.183687812
Csa20g052770,0.355668514,0.660007132,-2.006179322,0.174867662,0.249822328,0.565813686
Csa20g052830,0.494202708,1.045124815,-1.864763078,0.397700228,0.076472956,-0.14873763
Csa20g052840,1.491227671,0.551473579,0.276754477,-0.729596962,-0.247486823,-1.342371942
Csa20g052880,0.852990934,0.311817508,-1.950604773,0.014238649,0.195431844,0.576125839
Csa20g052910,1.065924903,0.835078898,-1.722265536,-0.12171232,-0.331670433,0.274644488
Csa20g052950,1.467603342,-0.849147129,-0.315615697,-0.993198933,0.977925139,-0.287566721
Csa20g054000,1.599767695,0.302183175,-1.41397405,-0.561163163,-0.090929022,0.164115365
Csa20g054100,1.015033914,0.552796563,-1.571954544,-0.460497819,-0.428403077,0.893024963
Csa20g054110,0.085181418,1.302728858,-1.587320989,-0.466676526,-0.077096991,0.74318423
Csa20g054120,0.705248469,0.048252177,-1.96351405,0.205411844,0.723776203,0.280825357
Csa20g054170,-1.219440204,0.561442235,-0.641297498,1.490271658,-0.618622952,0.427646761
Csa20g054180,0.455125108,0.605331783,-1.983063482,0.103594616,0.681325452,0.137686524
Csa20g054210,0.852846299,-0.990198538,0.597198457,-1.534680194,0.573726143,0.501107834
Csa20g055350,-0.518885324,0.481405185,-1.477207044,0.433376724,-0.338103804,1.419414263
Csa20g055400,0.903875789,1.484155279,-0.455811725,-0.669880572,-0.11782848,-1.144510291
Csa20g055420,1.724979774,-0.40222801,-1.243556732,-0.221441195,-0.287395309,0.429641472
Csa20g055440,-0.064958645,0.691048378,-0.500002648,-1.727361741,0.76591687,0.835357786
Csa20g055460,0.761606873,1.38875427,-1.451791433,-0.534298357,-0.287867188,0.123595835
Csa20g055470,0.629933335,-0.520995341,-1.700316326,0.855895714,-0.100044659,0.835527277
Csa20g055530,1.615146777,-0.320575661,-1.294940854,-0.373499927,-0.261545301,0.635414966
Csa20g055550,0.319513973,0.770215963,-1.918847122,-0.187272938,0.696753165,0.319636959
Csa20g055600,0.983475329,0.589536217,-0.74350757,-0.937959229,1.11412645,-1.005671197
Csa20g055610,-0.322612992,0.587315975,-1.649744494,0.283456803,1.306514431,-0.204929723
Csa20g055630,1.112612858,0.616683305,-1.652036899,-0.233089109,-0.463424349,0.619254193
Csa20g055680,0.757572358,0.863518767,-1.652706941,-0.656848876,0.718756689,-0.030291997
Csa20g055720,-1.532704834,0.196007511,1.432963264,-0.129709705,0.537120469,-0.503676705
Csa20g055780,1.214272519,0.675395918,-1.453785016,-0.471326713,0.623161464,-0.587718172
Csa20g055790,-0.473038212,-0.441302353,-1.565385906,1.059479993,0.708367438,0.71187904
Csa20g055870,1.192496701,0.160049728,0.209718259,-1.854304715,0.262776789,0.029263237
Csa20g055920,1.516850734,0.170269295,-1.47361644,-0.635806621,0.262175145,0.160127886
Csa20g055930,1.321343187,0.307618934,-1.70633459,-0.188986063,0.43037943,-0.164020898
Csa20g055940,1.45310716,-1.078143671,0.194906828,-0.477365414,0.806959368,-0.899464271
Csa20g055980,1.424446884,0.311557722,-0.23366554,-1.544753681,0.486029769,-0.443615154
Csa20g056000,-1.742309776,0.878880988,-0.576898205,0.152967474,0.584236508,0.703123011
Csa20g056050,1.185990622,0.263514371,0.688373859,-1.696054841,-0.026076693,-0.415747318
Csa20g057160,1.20903828,0.285911209,0.329623664,-1.695872167,0.417087499,-0.545788485
Csa20g057290,-1.250865964,1.237872925,-0.417963185,-0.865912119,0.910707113,0.38616123
Csa20g057340,0.042779807,-0.348915693,1.637290254,-1.213940605,0.53938435,-0.656598112
Csa20g057450,1.869541638,0.388798683,-0.491483025,-0.77104003,-0.602228675,-0.393588591
Csa20g057510,0.508776918,0.355888877,-1.838098853,-0.335190648,1.019880581,0.288743125
Csa20g057520,-0.239658858,1.563725631,-1.174963323,0.682425756,-0.025020665,-0.806508541
Csa20g057550,-1.421371152,0.408398631,0.856125967,-1.032119742,0.202136778,0.986829517
Csa20g058680,0.735705225,0.102478182,-0.900915797,-1.476803593,0.401968864,1.137567119
Csa20g058700,0.920504489,-0.243809316,-1.40964171,-0.839274472,1.074049438,0.498171572
Csa20g058780,0.803138174,0.546340592,-1.974461664,0.268843942,0.072505215,0.283633741
Csa20g058900,-0.363456185,1.20677867,-1.736642572,0.434201682,0.004024876,0.455093529
Csa20g063000,-0.157499573,0.57307217,-1.218392971,0.938224911,0.998334214,-1.133738751
Csa20g063040,0.911065838,0.083191562,-1.430352254,-0.900984736,1.122117916,0.214961673
Csa20g063080,1.09118043,0.090625348,1.149971697,-0.766374435,-0.205594815,-1.359808226
Csa20g063130,0.235501328,0.877022889,-0.505715574,-1.756100134,0.870701981,0.278589511
Csa20g063240,1.409616069,0.685369862,-1.488358821,0.056766964,-0.560575141,-0.102818933
Csa20g063300,0.807557242,0.699991994,-1.679483736,-0.759973374,0.578673095,0.35323478
Csa20g066320,-1.490747373,0.132846869,-0.785832826,0.685047499,1.281302378,0.177383453
Csa20g066360,-0.182879038,-0.088916332,-0.189105963,-1.614434966,1.323130441,0.752205859
Csa20g066380,0.732719276,0.000628364,0.976983691,-1.766143189,0.468249937,-0.412438079
Csa20g066390,1.224044762,-0.962429996,-1.191996096,-0.191302007,1.055263057,0.06642028
Csa20g066420,1.128846878,-0.411349416,-1.750852948,0.321885165,0.614873415,0.096596906
Csa20g066460,-0.120011374,0.071018074,-1.892238255,0.466894357,0.519037142,0.955300055
Csa20g066480,1.183068243,0.745389616,-1.428643007,-0.755643174,0.575129064,-0.319300741
Csa20g066490,-0.502675132,-0.797450444,1.561007826,-1.124471362,0.568389118,0.295199993
Csa20g066510,1.880923419,0.085366122,0.016419311,-0.580208984,-0.441996467,-0.960503401
Csa20g066520,0.007026053,0.556258896,-0.660045131,-1.00783008,1.698830304,-0.594240042
Csa20g066550,0.739101039,0.520518051,-0.940492787,-0.94082733,-0.742679691,1.364380718
Csa20g066590,-0.6973799,1.277263933,-1.109421185,-0.814646968,0.46669294,0.87749118
Csa20g066610,1.77314125,-0.404962957,-1.117558734,-0.096948022,0.382419716,-0.536091252
Csa20g066720,0.807888554,1.239557756,-0.727597245,-0.970757438,-0.973955727,0.624864099
Csa20g066770,0.785847093,1.388188184,-1.239802257,-0.824716717,-0.395429329,0.285913026
Csa20g066780,0.653611873,0.956425416,-0.146513994,-1.839435482,0.48994758,-0.114035393
Csa20g066790,0.074999073,0.000853017,-1.910895294,0.615503176,0.277828388,0.94171164
Csa20g066800,1.274020901,1.043997784,-1.135182399,-0.864446386,-0.475696668,0.157306767
Csa20g066810,-0.096137357,1.486425153,-1.488345562,-0.506951113,0.051398826,0.553610053
Csa20g066850,1.678967247,0.56065426,-0.707752348,-0.724713358,-0.910954833,0.103799032
Csa20g066860,-1.486252989,1.64122224,-0.122717284,-0.238798205,0.148144168,0.058402071
Csa20g066870,-1.985340864,0.536137184,0.071775125,0.189954003,0.704859902,0.482614649
Csa20g066950,-0.785485841,0.664677927,-1.482185945,-0.234532971,0.942022099,0.895504731
Csa20g067150,-0.650502327,0.11506119,-1.494934585,0.53602202,0.067135627,1.427218075
Csa20g067250,1.438296754,0.503820142,-1.145077344,-1.141777859,0.132452611,0.212285696
Csa20g067260,-1.274744759,0.793063266,-1.209193336,0.61592407,0.133244069,0.941706689
Csa20g067450,1.321564113,-0.798204567,-1.456394559,0.347644014,-0.025938289,0.611329288
Csa20g067460,1.360118595,0.461234688,-1.009243876,-1.291530849,0.500279691,-0.020858248
Csa20g067570,-0.96147452,0.459153878,-0.857743253,-0.766511085,1.43766775,0.68890723
Csa20g067590,-1.023473115,1.088209745,-0.973516023,1.316131976,-0.255625524,-0.151727059
Csa20g067650,1.835386804,0.300618325,-1.045040309,-0.320943097,-0.542178697,-0.227843025
Csa20g068680,-1.974879287,0.722157198,0.204240583,0.071988896,0.322905357,0.653587253
Csa20g068720,1.094004089,-0.108476978,-1.31121173,-1.048957667,0.803464813,0.571177473
Csa20g068790,1.723050552,0.47830195,-0.77647375,-0.067853218,-0.308344329,-1.048681206
Csa20g068820,0.962450832,-0.229288269,-1.785975019,-0.192649649,0.526018331,0.719443775
Csa20g068890,0.79210645,1.161639038,-1.050977921,-1.338450251,0.090859549,0.344823136
Csa20g068940,-1.242549998,1.109204797,-1.100339694,0.803391941,-0.156990699,0.587283653
Csa20g069010,0.036744839,0.117773183,-0.696946914,-1.04354056,-0.244420171,1.830389623
Csa20g069020,0.191520151,0.642634114,-1.741782708,-0.561469671,0.981694359,0.487403755
Csa20g070070,1.140068708,0.884635633,-1.6468905,0.106471623,-0.046167725,-0.43811774
Csa20g070080,-0.348394503,0.268590006,-1.530005547,-0.410235891,0.651569745,1.368476191
Csa20g070130,0.95860377,0.108614311,-0.841635686,-1.478193472,0.183949392,1.068661686
Csa20g070150,0.714778147,0.100237136,-0.146973845,-1.260992215,1.456550112,-0.863599335
Csa20g071160,0.898448698,-0.62589695,-1.669491268,-0.007741462,0.818997229,0.585683753
Csa20g071230,1.181275856,1.262184685,-1.188115768,-0.619718004,-0.400870584,-0.234756185
Csa20g071290,-0.241837911,0.105905027,-1.024060574,-1.074561922,0.777942829,1.45661255
Csa20g071300,0.354701118,0.901372445,-0.286445428,-0.737402686,1.189440185,-1.421665634
Csa20g071320,1.450343921,0.918127116,-1.137109042,-0.023793701,-0.727984394,-0.479583901
Csa20g071330,1.080272932,-0.265655716,-1.725376551,-0.276086544,0.543483779,0.643362101
Csa20g071430,-0.876782542,0.494207978,-1.372508317,0.718350326,-0.206132646,1.242865202
Csa20g071550,1.604783098,-0.425348135,-1.32051513,-0.319901766,-0.151216156,0.612198088
Csa20g071590,0.45948494,1.172307816,-0.906815235,-0.991891553,1.020244392,-0.75333036
Csa20g071650,-0.147249493,0.308941651,-1.26516711,-0.413514335,-0.231606987,1.748596273
Csa20g071760,1.456587252,-0.084731266,0.224209689,-1.262743194,0.598463552,-0.931786032
Csa20g071780,1.908801215,0.206510347,-0.525333649,-0.692180708,-0.169862841,-0.727934364
Csa20g071810,1.770540024,0.040534595,-0.552079479,-1.246339582,0.045202724,-0.057858282
Csa20g071860,-1.534882303,0.731397242,-0.650053834,0.712591652,1.042908054,-0.301960811
Csa20g071870,1.198494281,-1.103824715,0.471717535,-1.204021083,0.803435247,-0.165801265
Csa20g071920,0.490643664,1.325638392,-1.390297765,-0.557995411,-0.545938648,0.677949769
Csa20g072010,-1.20121708,0.950297773,0.245681723,-0.414829572,1.290158658,-0.870091502
Csa20g072020,-1.545370387,0.741467924,0.453263019,-0.761896144,1.12952815,-0.016992562
Csa20g072030,-0.804315391,0.337686126,0.32710754,-1.521816336,1.297626444,0.363711618
Csa20g072040,-0.502817074,1.240446886,0.537572083,-1.65830532,0.410780038,-0.027676614
Csa20g072110,-0.35088555,1.007283945,-1.493519167,-0.566541233,0.298373197,1.105288808
Csa20g074630,-0.905899881,1.94264452,-0.312710162,-0.493252709,0.022016689,-0.252798457
Csa20g074670,1.654506587,-0.076159969,-1.375294062,-0.388672192,0.406721,-0.221101365
Csa20g074680,0.969400604,0.526637315,0.881777097,-1.603737012,-0.128375149,-0.645702855
Csa20g074700,0.750743403,-1.529595921,0.932007929,-0.888970835,0.65695837,0.078857054
Csa20g075900,0.980516194,0.327851814,1.011781885,-1.315263955,0.077462822,-1.08234876
Csa20g075940,-1.535532142,0.210420542,-0.689284774,0.002198154,0.784429233,1.227768986
Csa20g075950,0.685696321,1.223987005,-1.194056259,-1.14207094,0.537762225,-0.111318352
Csa20g076060,-0.915449166,1.242350378,-0.280723955,-1.272873423,0.324285865,0.902410301
Csa20g076100,1.093599157,0.61681617,-0.819202212,-0.432037122,0.87955786,-1.338733853
Csa20g076110,-0.553239403,1.537026824,-1.370688412,-0.164212194,0.645596771,-0.094483586
Csa20g076160,0.170258287,0.736043959,0.4480807,-0.297945454,0.810002744,-1.866440236
Csa20g077210,0.610654385,0.926938023,-1.507372461,-0.244215514,-0.733590438,0.947586006
Csa20g077320,0.38140693,-0.36843125,-1.20985378,-0.666056467,0.197932287,1.66500228
Csa20g077330,0.663183523,0.204314583,-1.299454563,-0.74779274,-0.297470581,1.477219779
Csa20g077340,1.272955442,0.086800325,-1.646465148,0.536610003,0.2885876,-0.538488222
Csa20g077350,1.240305454,0.383996092,-1.131457092,-1.199482231,-0.062354141,0.768991919
Csa20g077390,1.316743832,0.570732774,-1.639193534,-0.409029035,-0.111029677,0.27177564
Csa20g077420,0.853562756,1.225187222,-0.621296257,-0.70322555,-1.27304422,0.518816049
Csa20g077460,0.260753631,1.733958893,-1.248645495,-0.07985061,-0.070448497,-0.595767921
Csa20g077510,-1.202498203,1.319114467,-1.188382488,0.442471901,0.251817632,0.377476692
Csa20g077600,0.230388229,-0.956774304,1.42475449,-1.07760101,0.809473628,-0.430241033
Csa20g077650,1.615490718,0.718373977,-1.17769778,-0.467187152,-0.218899044,-0.47008072
Csa20g077700,-0.28570479,-0.133559061,-1.721168368,0.592575924,0.33288483,1.214971466
Csa20g077890,0.352132593,-0.257273518,1.61697129,-1.052092527,0.329938299,-0.989676136
Csa20g077900,-0.364680674,0.771014754,-1.56939239,1.06176158,0.632491821,-0.531195092
Csa20g077920,-0.43041597,0.914426602,-1.802338538,0.348990853,0.221476486,0.747860567
Csa20g078050,1.692972881,0.736206133,-0.527218115,-0.38975229,-0.659693393,-0.852515216
Csa20g078170,-0.457762381,0.017545858,-1.620385553,1.361716854,0.531106227,0.167778995
Csa20g078220,1.693473708,0.164117337,-0.067437755,-1.053503381,0.23145356,-0.968103469
Csa20g078230,1.587107619,0.80234272,-1.032074049,-0.755404162,-0.40182766,-0.200144467
Csa20g078250,0.77151811,0.314422959,0.866980413,-1.068563583,0.563149454,-1.447507353
Csa20g078260,0.51675446,0.806218166,-1.697574168,-0.626642099,0.108643311,0.892600331
Csa20g078290,0.892568468,0.522215921,-1.872847806,-0.301722043,0.527167971,0.232617489
Csa20g078340,1.779650454,-0.279773221,-0.300788258,-1.28770354,0.01275611,0.075858456
Csa20g079430,-1.012483843,0.399396131,-1.419791766,1.163657174,0.618566057,0.250656247
Csa20g079530,-1.551788365,0.411984127,-0.125944806,0.081894246,1.51358273,-0.329727932
Csa20g079570,0.268261477,0.942287202,-1.63851805,0.023024229,1.000240961,-0.595295819
Csa20g079580,-1.317391424,1.28700171,-0.357173877,-0.424830047,-0.290244483,1.102638121
Csa20g080640,-0.100906626,0.167633552,-1.714698023,1.269045624,0.601323442,-0.222397968
Csa20g080670,0.741706278,1.464270952,-1.066456185,-0.967125017,0.244152246,-0.416548274
Csa20g080710,-0.012703222,1.158067149,-1.716868652,-0.031595888,0.815465504,-0.212364891
Csa20g080720,-0.502263338,0.234594013,-1.657168044,-0.009382701,0.772431338,1.161788731
Csa20g080740,1.859008336,-0.080416513,-1.140052512,-0.359609079,-0.3261222,0.047191969
Csa20g080780,-1.780050607,0.858223525,-0.282300114,-0.160876445,0.8523255,0.512678141
Csa20g080880,-1.924537584,0.019696695,-0.057353487,0.57749474,0.704202827,0.68049681
Csa20g080890,-1.194938544,0.025825148,-0.959749076,1.502356497,-0.000599475,0.627105449
Csa20g080910,0.620398539,0.913726487,-1.465744923,-0.877733718,-0.111975039,0.921328655
