CGI,Ave CO46 week 0,Ave CO46 week 1,Ave CO46 week 2,Ave CO46 week 4,Ave CO46 week 6,Ave CO46 week 8
Csa02g017400,4.037754535,2.241636007,4.49753299,4.179278503,4.52033213,3.494797184
Csa13g050610,4.431968751,4.156501478,6.545663364,6.053786448,5.893889395,4.847992101
Csa11g062800,41.44115129,15.84355469,16.91666692,24.16947109,16.47899674,29.30452525
Csa07g034300,6.391789694,2.47360215,2.361642258,3.413498158,2.667590752,1.95092057
Csa12g008640,1.918856514,2.26415578,2.74309244,3.20014706,2.283999742,2.522327305
Csa17g042580,0.95402788,1.501974316,2.552793542,1.719625979,2.823502441,3.861045747
Csa14g037320,5.005518856,4.312705345,7.313413321,4.79204988,7.847426619,15.77196079
Csa19g023850,8.768759917,4.057818506,1.247530651,2.681388162,1.717313835,1.917677551
Csa09g091760,5.71103715,5.437222464,5.187619074,5.201614012,5.522635897,6.007952209
Csa16g027980,3.240775334,2.877033806,1.744641794,2.506491661,2.668932564,2.827469806
Csa06g042720,4.506137813,3.763653838,3.184532402,4.429022347,4.102886837,4.410872621
Csa09g064340,21.23707184,11.15626535,6.875418397,4.907916579,5.520462468,6.259560267
Csa16g032240,0.901994796,7.957108348,9.18897026,19.43469324,7.917255663,11.91858415
Csa11g078820,8.378169656,7.711476178,6.598473495,6.057954496,5.500960053,6.059412148
Csa09g061730,7.877221958,9.053495646,9.725670222,9.180812945,10.26267991,9.776108281
Csa17g018590,13.67624393,21.67375222,28.32050566,47.90135147,39.37954305,68.01252296
Csa14g009830,81.72625437,82.03464918,56.89001858,43.15895308,44.35056435,51.04146533
Csa20g067440,6.258614549,10.14706285,13.53781809,20.91845503,18.74631166,15.68147871
Csa18g023940,14.65437003,13.73245841,15.71512869,11.6293282,10.45033744,8.293180931
Csa09g070160,2.976080889,1.388999409,1.7035182,3.351658946,2.860822228,3.305705261
Csa12g051170,5.727096353,7.401759371,3.946268032,2.245089448,2.799073842,3.915326222
Csa19g009840,5.594166824,5.066884536,4.962676914,4.895546595,5.077528981,6.598938539
Csa18g035730,3.458124085,3.376854599,3.439309204,4.082059908,3.510706405,5.342583357
Csa17g080830,3.206758234,2.059196868,2.403862624,2.894569002,3.165088378,3.318428107
Csa03g059760,21.12942136,13.54967052,17.93755102,15.84269701,11.8067607,10.62771202
Csa09g007010,33.45631975,37.97248927,34.13984973,36.12657623,32.09036843,36.75189878
Csa06g037330,0.350186428,2.697645116,3.018343407,2.677820747,2.342900055,2.865824217
Csa10g022780,4.591577319,5.249227353,4.06630815,4.622079654,3.394578739,4.854313514
Csa11g025750,0.81797324,1.552173997,1.450808956,2.255601727,2.097502187,1.799580453
Csa14g038400,4.593338989,9.246878432,7.149778797,14.77591706,7.598882232,10.22757183
Csa17g020060,14.0650662,9.741652595,6.960720185,6.527565919,6.047999918,7.776156964
Csa04g054680,13.9376667,16.07280242,6.707106861,6.416741726,6.636709182,8.591733149
Csa12g024770,2.763300884,2.949242117,3.183101667,2.409429033,2.904564922,3.084246386
Csa12g084210,976.4879075,139.6137353,183.4059571,292.3417255,243.9086617,190.7013239
Csa10g044510,750.8315322,75.94642794,186.2830569,122.178967,143.261196,83.81619926
Csa09g062660,7.599330673,6.123707953,5.492306414,5.409120312,5.651670672,6.813768638
Csa17g019690,4.109052522,4.490198486,4.3516198,3.755991556,4.015587989,4.260134623
Csa16g003430,12.30154211,15.03533712,13.5870683,15.6262176,13.56205597,13.18498916
Csa04g011880,8.639152608,8.885211583,7.045617395,6.028922705,5.910725607,6.239505766
Csa04g025980,26.99773004,3.373168621,1.753259625,3.571147006,2.126977163,2.673943126
Csa06g018870,38.16040942,13.90762088,10.57626095,12.58163864,13.22476311,11.58199508
Csa04g025990,62.6569612,6.18585034,3.547293299,7.230764623,3.023169304,9.114534856
Csa13g008570,3.267217233,13.15325528,13.25413729,14.83523735,18.86735991,13.8281887
Csa08g057930,4.000345005,18.98799125,25.86099598,23.25675489,34.47785046,25.42455569
Csa16g018930,91.93207081,145.7515222,89.06605536,83.21901802,83.39746761,98.52763299
Csa14g011050,61.64252663,64.83498154,54.42534833,59.61220177,56.13392644,66.32636649
Csa09g033020,14.09819453,9.159527919,8.618193719,6.93187514,7.064381304,8.616519412
Csa12g001870,11.17802334,8.171791516,6.061158744,7.145563481,7.902377006,8.292321812
Csa12g025870,7.778474155,5.278895644,6.352330853,3.204728502,4.175100921,4.94087367
Csa10g014640,45.10943977,38.36732465,36.51699813,23.96217807,23.15419254,30.31356409
Csa16g036030,2.478133173,4.037777776,3.40509361,2.911411818,3.876448017,3.215289334
Csa05g005780,3.938468117,1.645521487,1.042983089,0.962144075,1.228491001,1.317115998
Csa18g021990,2.11163531,3.020241777,3.189253603,3.778851393,3.791069853,3.577463014
Csa18g002600,112.918729,129.0121174,79.93954154,64.96040658,61.20537186,77.73037209
Csa17g092240,3.083913444,2.480171884,2.143724529,1.800172609,2.134899521,2.200927136
Csa09g061500,1.63614694,1.763678057,1.271288401,1.290722923,0.959990504,1.043243249
Csa08g022900,4.994080249,1.233915889,0.860397072,3.589237822,1.777764455,3.031760045
Csa08g027540,3.703866953,2.937203838,2.56797645,1.384152396,1.504771783,1.78555766
Csa13g034760,3.891523372,4.086569784,5.03762705,3.940692425,4.167239059,5.248334543
Csa20g080880,0.917257618,4.509765027,5.227880439,6.661144925,6.889173679,5.023354562
Csa09g096030,5.634879699,19.13460351,7.771403924,5.748108113,6.816094083,9.176767141
Csa18g031800,2.667993461,2.673264476,2.860619226,3.033807221,2.263244909,3.178490224
Csa16g039880,29.89484959,27.89197366,28.80878661,44.56661402,30.29069492,58.71497603
Csa16g039900,28.38617309,7.21385084,6.674654706,16.02351787,9.106770211,16.88246349
Csa11g053740,2.63219212,0.200989827,0.265542914,0.430545978,0.208340217,0.829283777
Csa17g042790,24.62169763,26.53327655,22.952097,19.10977331,20.41573522,25.22469726
Csa17g042270,2.185838899,2.371006481,1.671902818,1.577313926,1.396494684,1.922575169
Csa04g036170,7.072244194,6.181437578,5.005142516,4.86849418,5.415990331,5.200050955
Csa14g023930,1.775989251,3.034997876,3.284077208,3.129492821,2.286406769,3.278412243
Csa17g024400,2.323778521,2.850849057,3.097774485,2.895142383,2.984798578,3.827667553
Csa13g054120,1.989754854,2.089509474,2.984888289,2.672269835,2.239848411,3.260470792
Csa10g047390,0.664084798,0.263737686,0.534033851,0.766458101,0.395191295,0.641198684
Csa14g018130,45.90253042,37.58038124,37.39306019,21.33047698,19.49016075,30.1281356
Csa09g005660,6.919822091,6.168044714,3.55956144,6.417105598,6.112912189,7.195005537
Csa20g001250,2.224277374,1.875052719,2.350658264,2.696589255,2.176353331,2.989051073
Csa09g078260,2.086544909,3.431559707,2.722380578,3.124372022,2.625587163,3.603257467
Csa17g008350,4.219752137,4.646030348,4.07759754,5.193175156,5.040080194,5.909383139
Csa15g024230,4.971149803,4.95571381,3.560204671,4.227208996,4.220864741,4.721398401
Csa03g056380,3.827736174,4.127540514,3.227766506,3.283334437,3.466546173,3.600742454
Csa09g058300,4.035602707,4.178894058,3.70890581,4.267643255,4.145916109,4.495390159
Csa12g040710,8.75635787,17.06263888,13.0253018,18.62025369,16.04133002,17.99380234
Csa07g057380,6.165328858,6.752170028,6.464408645,5.644914658,6.231847039,7.228555507
Csa14g034380,2.577043305,1.534581773,0.993450898,1.458714693,1.252719105,1.640554306
Csa18g036500,5.367377532,0.843010007,1.834287178,1.141362734,1.279009437,2.096851151
Csa20g017180,5.267593601,8.655393403,6.722875047,3.151313055,5.32340308,3.913458695
Csa09g094740,7.036830818,5.510391273,1.904547707,2.413903462,2.210053877,2.875987481
Csa04g033910,3.213621576,3.746545341,21.60354943,11.69478257,4.008528557,3.98885235
Csa18g037110,16.37319109,23.14349821,11.45117712,11.47248066,11.60132495,11.7349503
Csa17g033760,15.90029213,13.88232511,10.73754921,10.38601013,10.07345422,10.44731963
Csa17g054230,4.759489875,5.567638333,3.181021567,4.42619924,4.735544474,4.520689222
Csa20g037610,12.20786754,9.276848044,9.411128908,9.589748401,10.77020781,9.397809468
Csa14g027650,46.3814892,55.86102913,29.81616543,31.82630861,34.22167065,31.67097585
Csa11g088470,8.857789697,10.01474206,10.43669951,8.940927093,9.357998211,10.70746995
Csa16g046570,26.65493389,26.67223145,23.46500048,20.86375711,21.2337322,23.0901549
Csa11g077220,5.049264237,5.504632585,7.69822296,15.66394988,9.972682447,12.83679648
Csa09g061150,6.220724395,3.85059757,2.929531761,2.642328974,2.217057821,2.633540593
Csa17g029890,8.314394189,8.098116007,5.365310335,6.255391313,5.629897845,6.021946556
Csa16g028150,1.851848486,2.40311026,2.492291937,2.404767721,2.500454935,3.048998192
Csa13g008990,2.230521436,2.252367832,2.433143899,1.955617848,1.846822115,2.734679421
Csa08g005250,3.997045346,4.412554548,3.084776392,3.393795917,3.448511488,4.202630595
Csa17g090160,0.018396942,0.001,4.164033082,1.281344595,0.001,0.001
Csa20g032690,34.23669705,58.28877759,47.38038379,45.95114993,41.54041781,47.17624167
Csa00669s100,1.136683303,1.186447193,4.241650271,1.293526355,2.043718221,3.427308331
Csa16g040730,5.026078332,4.101486662,3.31320168,3.087811913,4.045452004,5.042309048
Csa18g021600,6.541204032,4.492947506,3.065820294,3.392208877,3.670150062,4.466616545
Csa02g076930,5.83388267,5.669609672,5.669639014,5.386673369,5.862912601,6.384505377
Csa00549s010,0.083021048,0.065463612,0.041446117,0.219822998,0.575490475,0.686232838
Csa09g059110,2.680965016,2.764957897,2.660020872,2.139158231,2.710033012,2.580967452
Csa14g061920,6.016992568,4.801709443,6.644949504,5.070709598,4.038913972,3.357181722
Csa16g036550,1.958081037,2.021312092,1.946071129,2.3797418,2.804297685,2.769671502
Csa16g001100,1.296923922,2.423990073,3.174059164,2.758532573,2.825741053,3.301000718
Csa14g006380,3.287712066,2.621093686,2.943965231,2.316503013,2.75351901,2.942148436
Csa17g008370,2.920992512,1.742863785,1.310869542,1.698988182,2.090725642,2.145866686
Csa19g027850,13.21493158,15.1069323,12.92122255,13.59901646,19.2801722,14.05188837
Csa18g022680,20.80747173,18.0129409,14.18891461,16.62643225,16.47949838,13.6993887
Csa03g056480,17.80739963,12.71050742,5.543179103,6.066398847,6.600746364,6.118057239
Csa20g025280,2.447030644,4.309383191,5.959047565,8.547491374,5.062772373,8.343923402
Csa09g086860,24.7506053,23.13177435,26.90492115,32.26864892,32.80774348,34.1556728
Csa17g007610,73.4175313,107.6730918,80.04677604,71.68733265,69.48087487,69.7359936
Csa18g010500,41.72425534,50.08364808,31.59906052,38.57367136,35.74922842,36.33055822
Csa16g031360,3.214921329,5.602045484,4.808778382,4.655552212,5.045865116,5.326154049
Csa16g042490,4.011738058,4.38643637,4.561162026,4.018485078,4.304848488,5.142717816
Csa09g007340,67.95818577,53.34046105,20.1271385,19.09873664,20.30431349,21.85522595
Csa09g070740,21.97894323,18.54753024,15.43458653,14.90618343,14.3799964,12.33707784
Csa02g073960,84.00680668,55.87495286,48.52784798,41.54795918,48.67995635,49.35524727
Csa17g018560,5.383554773,1.885430065,1.969171136,3.016717847,2.023650776,3.720194373
Csa14g048980,5.358499333,5.625025821,1.108685574,5.019037657,3.311547818,3.783630707
Csa20g033310,12.94395695,10.69535995,11.88319527,14.96953728,15.65036683,11.43464271
Csa03g057980,3.902695171,3.514936288,3.516081337,3.12815563,3.25495834,2.467412781
Csa16g035480,6.571920747,2.719292656,1.777558161,2.237121755,1.814353936,2.049960189
Csa12g012960,3.372793757,3.221873207,2.444452334,2.459120693,2.29685855,2.640031518
Csa18g040700,2.288362226,2.811312059,2.093179667,3.202135894,2.62784689,2.919156692
Csa17g088000,1.298272436,1.604634492,1.720104181,1.8093166,2.706820958,2.445546602
Csa04g065700,2.423503242,1.89266239,2.116179284,2.209938755,1.778626156,3.04970443
Csa03g031310,5.692293985,6.684849459,6.421651076,6.253503234,5.999783461,7.594654051
Csa20g018400,9.52818057,7.218199081,6.651109317,8.124294149,6.42600591,6.341699294
Csa12g008200,3.835482025,3.646477685,3.006947043,4.051921031,3.096663461,3.935021282
Csa01g005750,4.334131512,6.72128912,6.363254007,5.157251563,5.849599237,5.291892913
Csa19g020580,2.914723441,3.048737601,2.58354976,3.02682882,3.32067582,3.073396034
Csa11g085630,4.58462601,4.103001777,2.924392352,2.588302967,2.621385695,3.109262026
Csa09g095860,15.42925432,15.48699703,14.95935206,15.95866346,15.95203573,20.49650393
Csa11g002300,9.337744928,5.687362993,4.178739921,5.300576306,5.374696645,6.185501588
Csa16g043490,1.206142354,2.095938541,2.170774402,2.143396773,2.252403537,2.250135272
Csa13g052180,1.968675557,2.716453011,0.63871662,2.054254651,1.278805912,1.393334572
Csa09g058750,50.27119974,55.94345145,24.48778102,20.54604668,18.96854094,24.73477037
Csa16g031890,4.141521049,1.452015169,0.976880638,1.059422741,1.963082269,1.507723647
Csa09g078140,91.50854256,13.89777892,13.40083982,12.57384562,12.50885594,13.4117626
Csa06g012480,6.260714925,4.664768351,4.722913743,3.029520831,4.956345016,4.249502186
Csa02g045440,0.510235169,3.528019401,2.53347403,4.324310421,1.7118559,3.778809508
Csa11g020540,33.97113504,18.26217852,17.55900885,24.66159886,21.75072707,23.06816461
Csa08g035010,51.97541875,89.79181073,47.10500995,45.517365,49.85557338,59.38402172
Csa16g028970,3.473110582,3.108546751,3.210234508,3.246129185,3.093590477,2.826737817
Csa09g008760,4.112383587,2.662462033,1.568016037,2.208162023,2.520481376,2.222884565
Csa09g050860,0.169186807,9.23885016,9.736552687,15.87711492,12.70530438,12.7099556
Csa04g014920,126.0593319,118.495153,118.0106433,116.8347382,109.1419237,102.0551433
Csa15g005330,10.8429282,8.956032384,6.856966788,7.130409249,8.895947936,9.310584659
Csa09g051410,2.764926801,2.153646628,2.967598912,1.782864735,2.187124634,2.198577598
Csa20g006840,2.311487779,2.937104485,2.865887013,3.052014556,3.383665218,3.997716214
Csa19g004930,2.601146122,3.534468116,2.597793479,2.181877179,1.67507185,2.435213605
Csa01g012210,62.06298357,63.05536506,47.53279064,52.11763197,55.28898114,42.86579119
Csa13g007570,12.02541868,18.76188866,17.47470836,15.81416659,11.70651075,10.20533895
Csa11g093180,2.699341059,3.444942814,2.265623052,2.576799354,2.761247034,2.515721597
Csa11g045450,11.73801204,11.51802548,10.42811752,8.879215619,10.33118832,12.93224733
Csa20g019220,9.648877835,5.837200968,6.02572912,5.866680722,8.097576421,6.533150417
Csa04g016670,8.067247464,16.64282475,8.999494507,8.253669708,8.372886654,7.981199058
Csa05g007300,17.19515721,12.07369048,12.60201705,11.61291144,10.08202283,12.64768134
Csa15g017080,6.487781806,5.70246996,6.104783664,6.762156873,6.303766181,8.273643717
Csa09g040880,2.268810507,1.508788003,1.436211395,1.617795009,1.656560401,2.104752996
Csa16g014890,1.841146476,5.788593614,8.984044197,3.3101088,5.683792413,1.662719528
Csa14g008570,3.663601701,4.379575936,5.327579242,3.105575856,1.37027067,0.90437066
Csa12g017520,9.08183392,4.00027747,4.510740269,4.571502564,4.198912489,5.150400213
Csa02g068000,29.83140074,29.04502336,14.04783136,12.34197558,13.17572208,17.09086983
Csa11g094870,38.02033466,38.25583641,18.86977355,17.85107621,20.0437268,23.57366388
Csa15g006670,31.97073099,13.45119399,13.2683216,19.58469933,15.44843357,20.09232922
Csa14g005130,2.088346692,2.362615367,2.597873849,2.366291471,2.665706632,2.920781022
Csa19g007900,3.813603159,2.254416849,1.973229915,1.508413361,1.706140721,2.162215521
Csa12g034550,5.517080069,6.858055605,4.598243748,5.013155785,5.239069397,5.646936356
Csa17g043650,4.550686463,4.959133893,5.111245887,3.808102173,3.879203059,4.574843771
Csa13g007150,21.38345966,12.25212877,5.699952698,11.84702282,10.37816718,11.43145149
Csa13g002940,26.78339807,17.98641409,16.43562103,21.16003938,19.81607963,21.91978158
Csa10g020030,9.229705695,6.475934488,4.564333949,7.456013115,11.13343075,14.20000598
Csa20g081490,3.639488754,2.235487151,2.365599606,1.850004564,2.157298303,1.852410153
Csa19g057820,32.66434799,32.23184208,37.07245672,61.31071383,50.96784646,53.4903066
Csa20g023910,3.249418507,3.504316957,3.126934642,3.674041481,3.631827582,4.089233846
Csa09g059040,2.612032081,3.248039192,3.743928621,2.234932647,2.846411032,2.983647323
Csa09g061810,2.242388271,1.649509138,1.730743118,1.298311344,1.122556897,1.294839704
Csa13g013650,2.744274735,7.329464586,7.471242628,9.755534386,9.814169299,8.595574477
Csa20g046290,6.454344568,5.222071542,11.18508446,29.32378433,15.32935337,33.53923206
Csa04g022340,2.894241125,2.628511815,1.941969226,2.13011485,2.358732424,2.31141488
Csa09g096480,0.927015762,1.397932735,1.112279265,3.16798509,1.954014392,5.381876104
Csa17g015780,8.275593168,4.227449511,4.053823859,4.991280748,4.35629289,7.850734663
Csa18g029970,3.305229291,2.958919427,3.024058479,2.300012626,1.997841579,3.15234468
Csa12g025970,10.1766449,11.42603571,11.3308025,10.66202085,9.894077256,11.30718813
Csa12g057630,2.757245789,1.584517692,1.0180987,0.920903645,0.737687671,1.087687193
Csa01g001580,40.97776272,34.47207983,20.43217469,24.61303588,20.99097208,26.2466583
Csa13g052840,6.559525252,9.807197379,6.478765597,6.931566616,7.646224008,8.191176217
Csa19g003060,5.475749377,7.276867628,5.390302797,6.046297144,5.974847858,7.458097524
Csa17g088300,2.074598598,2.189737412,1.60521092,1.897187994,2.045615669,1.548066854
Csa06g029950,7.671153615,10.49619004,7.758128231,6.502124557,6.64275405,7.367144617
Csa01g031980,1.557741652,1.186484122,2.039234967,1.948954834,1.879228102,2.458481313
Csa12g006230,4.426595887,3.702959469,5.497126221,3.948298657,4.702056167,5.247857313
Csa16g049550,1.428579912,2.744272589,1.330373152,1.286680306,1.369570688,2.07767352
Csa17g007290,6.274263544,15.78174707,2.812396972,5.580983521,2.457525456,4.122800929
Csa15g003030,9.745447117,2.372772091,2.523752838,2.082842775,3.468634455,4.555141861
Csa09g092820,2.236351395,2.242778481,1.525661591,1.370745373,1.434623518,1.816566441
Csa15g005830,120.1225466,202.3377936,119.6774006,79.54071781,82.01935418,94.35871369
Csa06g050990,10.97320469,12.16086339,6.302294713,5.962621306,7.128106094,5.713596632
Csa14g041710,8.267436892,6.272169932,4.398643143,3.185688586,4.7504245,6.867321926
Csa13g056530,5.334412752,5.66148537,7.067679201,6.299536094,6.493269504,8.602279458
Csa20g005980,94.04578721,122.5534051,74.20742137,58.19131397,50.47007979,63.27072382
Csa15g072230,3.399615563,0.792821785,0.872252048,0.946029683,0.766347907,1.209151218
